proportion_correct,bias,recall,precision,kappa,f1,csi,far,site,stage,dem_type,strategy
0.8312,1.293,0.7068,0.5466,0.5105,0.6165,0.4456,0.4534,fort_morgan_co,20,all,"lr_6:5.12, bias:-1.66"
0.9011,1.804,0.7467,0.4139,0.4823,0.5326,0.363,0.5861,fort_morgan_co,15,all,"lr_6:5.12, bias:-1.66"
0.8757,1.1112,0.8751,0.7875,0.7318,0.829,0.7079,0.2125,fort_morgan_co,26,all,"lr_6:5.12, bias:-1.66"
0.8303,1.2467,0.7326,0.5876,0.5417,0.6521,0.4838,0.4124,fort_morgan_co,21,all,"lr_6:5.12, bias:-1.66"
0.8313,1.2181,0.7576,0.6219,0.5697,0.6831,0.5187,0.3781,fort_morgan_co,22,all,"lr_6:5.12, bias:-1.66"
0.849,1.4897,0.6564,0.4406,0.4415,0.5273,0.358,0.5594,fort_morgan_co,18,all,"lr_6:5.12, bias:-1.66"
0.9454,1.7356,0.6726,0.3875,0.4651,0.4918,0.326,0.6125,fort_morgan_co,12,all,"lr_6:5.12, bias:-1.66"
0.6813,2.1765,0.8179,0.3758,0.3231,0.515,0.3468,0.6242,kansas_city_co_ave,54,all,"lr_6:5.12, bias:-1.66"
0.6779,2.1429,0.836,0.3901,0.3327,0.532,0.3624,0.6099,kansas_city_co_ave,56,all,"lr_6:5.12, bias:-1.66"
0.6924,2.1222,0.8068,0.3802,0.3315,0.5168,0.3485,0.6198,kansas_city_co_ave,53,all,"lr_6:5.12, bias:-1.66"
0.7642,0.9243,0.7966,0.8618,0.4553,0.8279,0.7063,0.1382,kansas_city_co_ave,69,all,"lr_6:5.12, bias:-1.66"
0.6715,2.0733,0.8435,0.4068,0.3369,0.5489,0.3783,0.5932,kansas_city_co_ave,58,all,"lr_6:5.12, bias:-1.66"
0.7016,2.1741,0.7722,0.3552,0.3147,0.4865,0.3215,0.6448,kansas_city_co_ave,50,all,"lr_6:5.12, bias:-1.66"
0.8048,0.8983,0.8223,0.9153,0.5082,0.8663,0.7642,0.0847,kansas_city_co_ave,70,all,"lr_6:5.12, bias:-1.66"
0.6883,1.7843,0.8647,0.4846,0.3902,0.6211,0.4505,0.5154,kansas_city_co_ave,62,all,"lr_6:5.12, bias:-1.66"
0.6993,1.4938,0.8452,0.5658,0.416,0.6778,0.5127,0.4342,kansas_city_co_ave,64,all,"lr_6:5.12, bias:-1.66"
0.7375,1.3174,0.8653,0.6568,0.4848,0.7468,0.5959,0.3432,kansas_city_co_ave,66,all,"lr_6:5.12, bias:-1.66"
0.7404,2.1898,0.7774,0.355,0.3446,0.4874,0.3222,0.645,kansas_city_co_ave,48,all,"lr_6:5.12, bias:-1.66"
0.6941,2.2074,0.7864,0.3562,0.3135,0.4903,0.3248,0.6438,kansas_city_co_ave,51,all,"lr_6:5.12, bias:-1.66"
0.7144,1.1121,0.793,0.7131,0.4184,0.7509,0.6011,0.2869,kansas_city_co_ave,67,all,"lr_6:5.12, bias:-1.66"
0.7236,2.1174,0.7584,0.3582,0.3292,0.4865,0.3215,0.6418,kansas_city_co_ave,49,all,"lr_6:5.12, bias:-1.66"
0.6709,2.1392,0.8376,0.3916,0.3277,0.5337,0.3639,0.6084,kansas_city_co_ave,57,all,"lr_6:5.12, bias:-1.66"
0.8134,0.875,0.8218,0.9392,0.5011,0.8766,0.7804,0.0608,kansas_city_co_ave,72,all,"lr_6:5.12, bias:-1.66"
0.679,2.1482,0.8275,0.3852,0.3288,0.5257,0.3566,0.6148,kansas_city_co_ave,55,all,"lr_6:5.12, bias:-1.66"
0.6958,2.15,0.8029,0.3735,0.3295,0.5098,0.3421,0.6265,kansas_city_co_ave,52,all,"lr_6:5.12, bias:-1.66"
0.7103,1.4335,0.8555,0.5968,0.4373,0.7031,0.5421,0.4032,kansas_city_co_ave,65,all,"lr_6:5.12, bias:-1.66"
0.8105,0.8835,0.822,0.9303,0.5071,0.8728,0.7743,0.0697,kansas_city_co_ave,71,all,"lr_6:5.12, bias:-1.66"
0.6837,1.9292,0.8606,0.4461,0.3705,0.5876,0.416,0.5539,kansas_city_co_ave,60,all,"lr_6:5.12, bias:-1.66"
0.6842,1.6113,0.839,0.5207,0.3864,0.6426,0.4734,0.4793,kansas_city_co_ave,63,all,"lr_6:5.12, bias:-1.66"
0.7155,1.0009,0.7763,0.7755,0.3865,0.7759,0.6339,0.2245,kansas_city_co_ave,68,all,"lr_6:5.12, bias:-1.66"
0.6837,1.8913,0.8635,0.4566,0.3753,0.5973,0.4259,0.5434,kansas_city_co_ave,61,all,"lr_6:5.12, bias:-1.66"
0.6779,1.9954,0.8542,0.4281,0.3554,0.5703,0.3989,0.5719,kansas_city_co_ave,59,all,"lr_6:5.12, bias:-1.66"
0.9709,1.6817,0.9813,0.5836,0.7175,0.7319,0.5771,0.4164,pacific_mo,17,all,"lr_6:5.12, bias:-1.66"
0.97,1.941,0.9834,0.5067,0.6547,0.6688,0.5024,0.4933,pacific_mo,14,all,"lr_6:5.12, bias:-1.66"
0.9811,1.0833,0.9387,0.8665,0.8908,0.9012,0.8201,0.1335,pacific_mo,29,all,"lr_6:5.12, bias:-1.66"
0.9676,1.4616,0.9404,0.6434,0.7473,0.7641,0.6182,0.3566,pacific_mo,22,all,"lr_6:5.12, bias:-1.66"
0.9687,1.4004,0.9374,0.6694,0.7646,0.781,0.6407,0.3306,pacific_mo,23,all,"lr_6:5.12, bias:-1.66"
0.9696,2.1151,0.9866,0.4664,0.6196,0.6334,0.4635,0.5336,pacific_mo,13,all,"lr_6:5.12, bias:-1.66"
0.9814,0.9901,0.916,0.9252,0.91,0.9206,0.8529,0.0748,pacific_mo,35,all,"lr_6:5.12, bias:-1.66"
0.9823,0.9997,0.9214,0.9216,0.9116,0.9215,0.8544,0.0784,pacific_mo,34,all,"lr_6:5.12, bias:-1.66"
0.97,1.839,0.9853,0.5358,0.6798,0.6941,0.5315,0.4642,pacific_mo,15,all,"lr_6:5.12, bias:-1.66"
0.9803,1.1001,0.9381,0.8528,0.8826,0.8934,0.8074,0.1472,pacific_mo,28,all,"lr_6:5.12, bias:-1.66"
0.9706,1.6346,0.9771,0.5977,0.7271,0.7417,0.5894,0.4023,pacific_mo,18,all,"lr_6:5.12, bias:-1.66"
0.9702,1.5834,0.9682,0.6114,0.7345,0.7495,0.5994,0.3886,pacific_mo,19,all,"lr_6:5.12, bias:-1.66"
0.9833,1.0282,0.9332,0.9076,0.9109,0.9202,0.8523,0.0924,pacific_mo,32,all,"lr_6:5.12, bias:-1.66"
0.9806,0.9784,0.9097,0.9297,0.9086,0.9196,0.8512,0.0703,pacific_mo,36,all,"lr_6:5.12, bias:-1.66"
0.9771,1.1814,0.9435,0.7987,0.8526,0.8651,0.7622,0.2013,pacific_mo,26,all,"lr_6:5.12, bias:-1.66"
0.9676,1.5118,0.9462,0.6259,0.7368,0.7534,0.6043,0.3741,pacific_mo,21,all,"lr_6:5.12, bias:-1.66"
0.9831,1.0432,0.9364,0.8976,0.9072,0.9166,0.846,0.1024,pacific_mo,31,all,"lr_6:5.12, bias:-1.66"
0.9739,1.2484,0.9411,0.7538,0.8231,0.8371,0.7199,0.2462,pacific_mo,25,all,"lr_6:5.12, bias:-1.66"
0.9786,0.9599,0.8975,0.935,0.9036,0.9159,0.8448,0.065,pacific_mo,37,all,"lr_6:5.12, bias:-1.66"
0.9808,1.103,0.9472,0.8588,0.8902,0.9009,0.8196,0.1412,pacific_mo,30,all,"lr_6:5.12, bias:-1.66"
0.9829,1.0103,0.9254,0.916,0.9112,0.9207,0.8531,0.084,pacific_mo,33,all,"lr_6:5.12, bias:-1.66"
0.9704,1.7616,0.9847,0.559,0.6988,0.7131,0.5542,0.441,pacific_mo,16,all,"lr_6:5.12, bias:-1.66"
0.9702,1.3293,0.9351,0.7035,0.7872,0.8029,0.6707,0.2965,pacific_mo,24,all,"lr_6:5.12, bias:-1.66"
0.969,1.5389,0.9553,0.6208,0.7368,0.7525,0.6033,0.3792,pacific_mo,20,all,"lr_6:5.12, bias:-1.66"
0.979,1.1407,0.9439,0.8274,0.8704,0.8818,0.7886,0.1726,pacific_mo,27,all,"lr_6:5.12, bias:-1.66"
0.9008,0.8683,0.746,0.8591,0.7331,0.7985,0.6646,0.1409,kansas_city_stadium,41,all,"lr_6:5.12, bias:-1.66"
0.872,0.7871,0.6926,0.88,0.6874,0.7751,0.6328,0.12,kansas_city_stadium,42,all,"lr_6:5.12, bias:-1.66"
0.8956,0.8877,0.8291,0.934,0.7875,0.8784,0.7832,0.066,kansas_city_stadium,46,all,"lr_6:5.12, bias:-1.66"
0.879,0.8133,0.7554,0.9288,0.7398,0.8332,0.714,0.0712,kansas_city_stadium,44,all,"lr_6:5.12, bias:-1.66"
0.9577,1.0253,0.7474,0.729,0.7151,0.7381,0.5849,0.271,kansas_city_stadium,29,all,"lr_6:5.12, bias:-1.66"
0.8958,0.8997,0.8576,0.9531,0.7911,0.9028,0.8228,0.0469,kansas_city_stadium,50,all,"lr_6:5.12, bias:-1.66"
0.8966,0.9146,0.8495,0.9288,0.7922,0.8874,0.7976,0.0712,kansas_city_stadium,47,all,"lr_6:5.12, bias:-1.66"
0.9695,1.0053,0.7335,0.7297,0.7154,0.7316,0.5768,0.2703,kansas_city_stadium,23,all,"lr_6:5.12, bias:-1.66"
0.9138,0.9447,0.7475,0.7913,0.7158,0.7687,0.6243,0.2087,kansas_city_stadium,39,all,"lr_6:5.12, bias:-1.66"
0.951,0.9284,0.7747,0.8345,0.7755,0.8035,0.6715,0.1655,kansas_city_stadium,35,all,"lr_6:5.12, bias:-1.66"
0.9468,1.0132,0.7716,0.7616,0.7366,0.7666,0.6215,0.2384,kansas_city_stadium,34,all,"lr_6:5.12, bias:-1.66"
0.9042,0.9243,0.8671,0.9381,0.8085,0.9012,0.8202,0.0619,kansas_city_stadium,48,all,"lr_6:5.12, bias:-1.66"
0.9586,1.0216,0.739,0.7233,0.7087,0.7311,0.5761,0.2767,kansas_city_stadium,28,all,"lr_6:5.12, bias:-1.66"
0.927,0.852,0.7092,0.8325,0.723,0.7659,0.6206,0.1675,kansas_city_stadium,38,all,"lr_6:5.12, bias:-1.66"
0.9035,0.8889,0.7322,0.8237,0.7141,0.7752,0.633,0.1763,kansas_city_stadium,40,all,"lr_6:5.12, bias:-1.66"
0.9519,1.0014,0.7696,0.7685,0.7422,0.769,0.6247,0.2315,kansas_city_stadium,32,all,"lr_6:5.12, bias:-1.66"
0.9505,0.9161,0.7762,0.8473,0.7818,0.8102,0.6809,0.1527,kansas_city_stadium,36,all,"lr_6:5.12, bias:-1.66"
0.8996,0.9027,0.8582,0.9507,0.7997,0.9021,0.8217,0.0493,kansas_city_stadium,49,all,"lr_6:5.12, bias:-1.66"
0.9641,1.0102,0.7333,0.726,0.7104,0.7296,0.5743,0.274,kansas_city_stadium,26,all,"lr_6:5.12, bias:-1.66"
0.9508,0.9977,0.7414,0.7431,0.7151,0.7423,0.5902,0.2569,kansas_city_stadium,31,all,"lr_6:5.12, bias:-1.66"
0.8903,0.86,0.8026,0.9333,0.7724,0.863,0.7591,0.0667,kansas_city_stadium,45,all,"lr_6:5.12, bias:-1.66"
0.8605,0.7478,0.6805,0.91,0.6799,0.7787,0.6376,0.09,kansas_city_stadium,43,all,"lr_6:5.12, bias:-1.66"
0.9677,1.0508,0.7639,0.727,0.7278,0.745,0.5936,0.273,kansas_city_stadium,25,all,"lr_6:5.12, bias:-1.66"
0.9453,0.919,0.7694,0.8372,0.7702,0.8018,0.6692,0.1628,kansas_city_stadium,37,all,"lr_6:5.12, bias:-1.66"
0.9521,1.0264,0.7481,0.7289,0.712,0.7384,0.5853,0.2711,kansas_city_stadium,30,all,"lr_6:5.12, bias:-1.66"
0.9509,0.9993,0.7743,0.7749,0.7471,0.7746,0.6321,0.2251,kansas_city_stadium,33,all,"lr_6:5.12, bias:-1.66"
0.9692,1.0313,0.7572,0.7342,0.7291,0.7455,0.5943,0.2658,kansas_city_stadium,24,all,"lr_6:5.12, bias:-1.66"
0.9615,1.0379,0.7474,0.7201,0.7127,0.7335,0.5791,0.2799,kansas_city_stadium,27,all,"lr_6:5.12, bias:-1.66"
0.9356,1.188,0.9811,0.8259,0.8506,0.8968,0.813,0.1741,meskwaki_ia,13,all,"lr_6:5.12, bias:-1.66"
0.9574,1.0594,0.9727,0.9181,0.91,0.9446,0.895,0.0819,meskwaki_ia,17,all,"lr_6:5.12, bias:-1.66"
0.9545,1.0715,0.972,0.9071,0.9023,0.9384,0.884,0.0929,meskwaki_ia,16,all,"lr_6:5.12, bias:-1.66"
0.9545,1.0968,0.9781,0.8918,0.8986,0.933,0.8744,0.1082,meskwaki_ia,14,all,"lr_6:5.12, bias:-1.66"
0.9547,1.0767,0.9722,0.9029,0.9012,0.9363,0.8802,0.0971,meskwaki_ia,15,all,"lr_6:5.12, bias:-1.66"
0.9648,1.0479,0.979,0.9342,0.9268,0.9561,0.9158,0.0658,meskwaki_ia,18,all,"lr_6:5.12, bias:-1.66"
0.78,3.0985,0.9806,0.3165,0.3824,0.4785,0.3145,0.6835,meskwaki_ia,11,all,"lr_6:5.12, bias:-1.66"
0.8362,1.9323,0.9825,0.5085,0.5754,0.6701,0.5039,0.4915,meskwaki_ia,12,all,"lr_6:5.12, bias:-1.66"
0.8527,0.5905,0.577,0.977,0.6337,0.7255,0.5692,0.023,kansas_city_redbridge,74,all,"lr_6:5.12, bias:-1.66"
0.8697,0.4297,0.4181,0.973,0.5217,0.5849,0.4133,0.027,kansas_city_redbridge,70,all,"lr_6:5.12, bias:-1.66"
0.9325,0.8682,0.8506,0.9797,0.8568,0.9106,0.8359,0.0203,kansas_city_redbridge,80,all,"lr_6:5.12, bias:-1.66"
0.9291,0.8517,0.8336,0.9788,0.8459,0.9004,0.8188,0.0212,kansas_city_redbridge,78,all,"lr_6:5.12, bias:-1.66"
0.8702,0.7716,0.7633,0.9892,0.7432,0.8617,0.757,0.0108,kansas_city_redbridge,87,all,"lr_6:5.12, bias:-1.66"
0.8474,0.7523,0.744,0.9891,0.701,0.8492,0.738,0.0109,kansas_city_redbridge,89,all,"lr_6:5.12, bias:-1.66"
0.8213,0.7361,0.7295,0.9911,0.6478,0.8404,0.7248,0.0089,kansas_city_redbridge,96,all,"lr_6:5.12, bias:-1.66"
0.8429,0.7503,0.7419,0.9889,0.6921,0.8478,0.7358,0.0111,kansas_city_redbridge,90,all,"lr_6:5.12, bias:-1.66"
0.8169,0.7313,0.7247,0.9911,0.6392,0.8372,0.72,0.0089,kansas_city_redbridge,97,all,"lr_6:5.12, bias:-1.66"
0.8556,0.7578,0.7493,0.9887,0.7162,0.8525,0.743,0.0113,kansas_city_redbridge,88,all,"lr_6:5.12, bias:-1.66"
0.9194,0.8079,0.7919,0.9801,0.8173,0.876,0.7794,0.0199,kansas_city_redbridge,76,all,"lr_6:5.12, bias:-1.66"
0.9309,0.8627,0.8437,0.978,0.8518,0.9059,0.8281,0.022,kansas_city_redbridge,79,all,"lr_6:5.12, bias:-1.66"
0.8376,0.7473,0.7389,0.9887,0.6817,0.8457,0.7327,0.0113,kansas_city_redbridge,91,all,"lr_6:5.12, bias:-1.66"
0.9196,0.8214,0.8044,0.9792,0.8228,0.8833,0.7909,0.0208,kansas_city_redbridge,77,all,"lr_6:5.12, bias:-1.66"
0.8123,0.3946,0.3873,0.9815,0.4636,0.5555,0.3845,0.0185,kansas_city_redbridge,72,all,"lr_6:5.12, bias:-1.66"
0.8276,0.3881,0.3801,0.9793,0.4656,0.5476,0.3771,0.0207,kansas_city_redbridge,71,all,"lr_6:5.12, bias:-1.66"
0.8286,0.7452,0.7385,0.9911,0.6617,0.8464,0.7336,0.0089,kansas_city_redbridge,95,all,"lr_6:5.12, bias:-1.66"
0.8298,0.4955,0.4845,0.9778,0.552,0.6479,0.4792,0.0222,kansas_city_redbridge,73,all,"lr_6:5.12, bias:-1.66"
0.9318,0.8662,0.8506,0.982,0.8565,0.9116,0.8375,0.018,kansas_city_redbridge,81,all,"lr_6:5.12, bias:-1.66"
0.9143,0.8348,0.8219,0.9846,0.8241,0.8959,0.8115,0.0154,kansas_city_redbridge,83,all,"lr_6:5.12, bias:-1.66"
0.8665,0.6453,0.6317,0.9789,0.6802,0.7679,0.6233,0.0211,kansas_city_redbridge,75,all,"lr_6:5.12, bias:-1.66"
0.9038,0.8206,0.8079,0.9846,0.8049,0.8876,0.7979,0.0154,kansas_city_redbridge,84,all,"lr_6:5.12, bias:-1.66"
0.8853,0.7889,0.7805,0.9893,0.7709,0.8726,0.774,0.0107,kansas_city_redbridge,86,all,"lr_6:5.12, bias:-1.66"
0.8344,0.7512,0.7445,0.9911,0.6732,0.8503,0.7395,0.0089,kansas_city_redbridge,94,all,"lr_6:5.12, bias:-1.66"
0.8096,0.7232,0.7173,0.9918,0.6247,0.8325,0.713,0.0082,kansas_city_redbridge,98,all,"lr_6:5.12, bias:-1.66"
0.9255,0.8557,0.8411,0.9829,0.8452,0.9065,0.829,0.0171,kansas_city_redbridge,82,all,"lr_6:5.12, bias:-1.66"
0.8334,0.7488,0.7415,0.9902,0.6718,0.848,0.7361,0.0098,kansas_city_redbridge,93,all,"lr_6:5.12, bias:-1.66"
0.897,0.8091,0.7979,0.9861,0.7924,0.8821,0.789,0.0139,kansas_city_redbridge,85,all,"lr_6:5.12, bias:-1.66"
0.8339,0.7459,0.7376,0.9889,0.674,0.845,0.7316,0.0111,kansas_city_redbridge,92,all,"lr_6:5.12, bias:-1.66"
0.9231,0.7491,0.5142,0.6865,0.5465,0.588,0.4164,0.3135,kansas_city_kenneth_rd,17,all,"lr_6:5.12, bias:-1.66"
0.9496,1.179,0.6383,0.5414,0.5592,0.5859,0.4143,0.4586,kansas_city_kenneth_rd,14,all,"lr_6:5.12, bias:-1.66"
0.8825,0.88,0.8321,0.9456,0.7658,0.8852,0.7941,0.0544,kansas_city_kenneth_rd,29,all,"lr_6:5.12, bias:-1.66"
0.784,0.615,0.5519,0.8974,0.5332,0.6834,0.5191,0.1026,kansas_city_kenneth_rd,22,all,"lr_6:5.12, bias:-1.66"
0.9526,1.4695,0.6396,0.4352,0.494,0.518,0.3495,0.5648,kansas_city_kenneth_rd,12,all,"lr_6:5.12, bias:-1.66"
0.7962,0.6637,0.6053,0.912,0.5752,0.7277,0.5719,0.088,kansas_city_kenneth_rd,23,all,"lr_6:5.12, bias:-1.66"
0.9503,1.3094,0.6187,0.4725,0.5101,0.5358,0.366,0.5275,kansas_city_kenneth_rd,13,all,"lr_6:5.12, bias:-1.66"
0.8846,0.8833,0.8436,0.9551,0.7676,0.8959,0.8114,0.0449,kansas_city_kenneth_rd,35,all,"lr_6:5.12, bias:-1.66"
0.8889,0.8923,0.8508,0.9535,0.7764,0.8992,0.8169,0.0465,kansas_city_kenneth_rd,34,all,"lr_6:5.12, bias:-1.66"
0.9457,1.0314,0.6138,0.5951,0.5752,0.6043,0.4329,0.4049,kansas_city_kenneth_rd,15,all,"lr_6:5.12, bias:-1.66"
0.8799,0.8801,0.8278,0.9406,0.7607,0.8806,0.7867,0.0594,kansas_city_kenneth_rd,28,all,"lr_6:5.12, bias:-1.66"
0.9075,0.6483,0.4689,0.7234,0.5198,0.569,0.3976,0.2766,kansas_city_kenneth_rd,18,all,"lr_6:5.12, bias:-1.66"
0.9518,1.6183,0.6036,0.3729,0.4373,0.461,0.2996,0.6271,kansas_city_kenneth_rd,11,all,"lr_6:5.12, bias:-1.66"
0.8751,0.5801,0.4365,0.7525,0.4858,0.5525,0.3817,0.2475,kansas_city_kenneth_rd,19,all,"lr_6:5.12, bias:-1.66"
0.8931,0.8998,0.8559,0.9512,0.7855,0.901,0.8199,0.0488,kansas_city_kenneth_rd,32,all,"lr_6:5.12, bias:-1.66"
0.8786,0.8743,0.835,0.9551,0.7555,0.891,0.8034,0.0449,kansas_city_kenneth_rd,36,all,"lr_6:5.12, bias:-1.66"
0.8671,0.8491,0.7948,0.9361,0.7351,0.8597,0.7539,0.0639,kansas_city_kenneth_rd,26,all,"lr_6:5.12, bias:-1.66"
0.7675,0.5203,0.4503,0.8654,0.4515,0.5924,0.4208,0.1346,kansas_city_kenneth_rd,21,all,"lr_6:5.12, bias:-1.66"
0.8906,0.8936,0.8493,0.9504,0.781,0.897,0.8133,0.0496,kansas_city_kenneth_rd,31,all,"lr_6:5.12, bias:-1.66"
0.8375,0.7941,0.7328,0.9228,0.6743,0.8169,0.6905,0.0772,kansas_city_kenneth_rd,25,all,"lr_6:5.12, bias:-1.66"
0.8863,0.8845,0.8396,0.9492,0.7731,0.8911,0.8035,0.0508,kansas_city_kenneth_rd,30,all,"lr_6:5.12, bias:-1.66"
0.8926,0.897,0.8553,0.9535,0.7841,0.9017,0.821,0.0465,kansas_city_kenneth_rd,33,all,"lr_6:5.12, bias:-1.66"
0.9317,0.8402,0.5342,0.6359,0.5438,0.5806,0.4091,0.3641,kansas_city_kenneth_rd,16,all,"lr_6:5.12, bias:-1.66"
0.8194,0.74,0.6772,0.9152,0.6317,0.7784,0.6372,0.0848,kansas_city_kenneth_rd,24,all,"lr_6:5.12, bias:-1.66"
0.7995,0.4925,0.4102,0.8329,0.4393,0.5497,0.379,0.1671,kansas_city_kenneth_rd,20,all,"lr_6:5.12, bias:-1.66"
0.88,0.8752,0.8229,0.9402,0.7608,0.8777,0.782,0.0598,kansas_city_kenneth_rd,27,all,"lr_6:5.12, bias:-1.66"
0.8794,1.3715,0.9997,0.7289,0.749,0.8431,0.7288,0.2711,st_paul_mn,712,all,"lr_6:5.12, bias:-1.66"
0.7036,3.8771,0.9996,0.2578,0.2944,0.4099,0.2578,0.7422,st_paul_mn,692,all,"lr_6:5.12, bias:-1.66"
0.7207,3.1563,0.9997,0.3167,0.354,0.4811,0.3167,0.6833,st_paul_mn,695,all,"lr_6:5.12, bias:-1.66"
0.7931,1.916,0.9998,0.5218,0.5532,0.6858,0.5218,0.4782,st_paul_mn,706,all,"lr_6:5.12, bias:-1.66"
0.7264,2.9459,0.9997,0.3394,0.3757,0.5067,0.3393,0.6606,st_paul_mn,697,all,"lr_6:5.12, bias:-1.66"
0.8813,1.3575,0.9997,0.7364,0.7543,0.8481,0.7363,0.2636,st_paul_mn,714,all,"lr_6:5.12, bias:-1.66"
0.8811,1.3553,0.9997,0.7377,0.7545,0.8489,0.7375,0.2623,st_paul_mn,715,all,"lr_6:5.12, bias:-1.66"
0.8766,1.387,0.9997,0.7207,0.7422,0.8376,0.7206,0.2793,st_paul_mn,711,all,"lr_6:5.12, bias:-1.66"
0.7223,3.0622,0.9997,0.3265,0.3629,0.4922,0.3265,0.6735,st_paul_mn,696,all,"lr_6:5.12, bias:-1.66"
0.7141,3.3889,0.9997,0.295,0.3322,0.4556,0.295,0.705,st_paul_mn,694,all,"lr_6:5.12, bias:-1.66"
0.7392,2.6054,1.0,0.3838,0.4181,0.5547,0.3838,0.6162,st_paul_mn,701,all,"lr_6:5.12, bias:-1.66"
0.8088,1.7816,0.9999,0.5613,0.5907,0.719,0.5612,0.4387,st_paul_mn,708,all,"lr_6:5.12, bias:-1.66"
0.7289,2.865,0.9998,0.349,0.3848,0.5173,0.3489,0.651,st_paul_mn,698,all,"lr_6:5.12, bias:-1.66"
0.7342,2.7091,1.0,0.3691,0.4038,0.5392,0.3691,0.6309,st_paul_mn,700,all,"lr_6:5.12, bias:-1.66"
0.749,2.4421,1.0,0.4095,0.4436,0.581,0.4095,0.5905,st_paul_mn,702,all,"lr_6:5.12, bias:-1.66"
0.8812,1.3608,0.9997,0.7346,0.7535,0.8469,0.7344,0.2654,st_paul_mn,713,all,"lr_6:5.12, bias:-1.66"
0.7753,2.0997,0.9999,0.4762,0.5094,0.6452,0.4762,0.5238,st_paul_mn,704,all,"lr_6:5.12, bias:-1.66"
0.7847,1.9992,0.9999,0.5002,0.5325,0.6668,0.5001,0.4998,st_paul_mn,705,all,"lr_6:5.12, bias:-1.66"
0.7116,3.5229,0.9997,0.2838,0.3212,0.4421,0.2837,0.7162,st_paul_mn,693,all,"lr_6:5.12, bias:-1.66"
0.8131,1.7427,0.9997,0.5737,0.6017,0.729,0.5736,0.4263,st_paul_mn,709,all,"lr_6:5.12, bias:-1.66"
0.8167,1.7123,0.9996,0.5838,0.6108,0.7371,0.5836,0.4162,st_paul_mn,710,all,"lr_6:5.12, bias:-1.66"
0.8014,1.8419,0.9999,0.5429,0.5732,0.7037,0.5428,0.4571,st_paul_mn,707,all,"lr_6:5.12, bias:-1.66"
0.7645,2.2288,1.0,0.4487,0.4825,0.6194,0.4487,0.5513,st_paul_mn,703,all,"lr_6:5.12, bias:-1.66"
0.7308,2.7988,0.9998,0.3572,0.3924,0.5264,0.3572,0.6428,st_paul_mn,699,all,"lr_6:5.12, bias:-1.66"
0.9522,1.7598,0.9679,0.55,0.6776,0.7014,0.5402,0.45,harrisburg_pa,21.0,all,"lr_6:5.12, bias:-1.66"
0.9439,1.8579,0.9833,0.5293,0.6604,0.6882,0.5246,0.4707,harrisburg_pa,25.0,all,"lr_6:5.12, bias:-1.66"
0.9427,1.8565,0.9879,0.5322,0.6632,0.6917,0.5287,0.4678,harrisburg_pa,26.0,all,"lr_6:5.12, bias:-1.66"
0.9385,1.8525,0.9938,0.5365,0.666,0.6968,0.5347,0.4635,harrisburg_pa,29.0,all,"lr_6:5.12, bias:-1.66"
0.9589,1.6664,0.9661,0.5797,0.7039,0.7246,0.5682,0.4203,harrisburg_pa,18.0,all,"lr_6:5.12, bias:-1.66"
0.9255,1.8759,0.9979,0.532,0.656,0.694,0.5314,0.468,harrisburg_pa,37.0,all,"lr_6:5.12, bias:-1.66"
0.9452,1.8574,0.9798,0.5275,0.6587,0.6858,0.5218,0.4725,harrisburg_pa,24.0,all,"lr_6:5.12, bias:-1.66"
0.9718,1.463,0.9659,0.6602,0.7698,0.7843,0.6452,0.3398,harrisburg_pa,13.0,all,"lr_6:5.12, bias:-1.66"
0.9494,1.8033,0.9709,0.5384,0.6676,0.6927,0.5299,0.4616,harrisburg_pa,22.0,all,"lr_6:5.12, bias:-1.66"
0.9313,1.8977,0.9977,0.5257,0.6541,0.6886,0.5251,0.4743,harrisburg_pa,33.0,all,"lr_6:5.12, bias:-1.66"
0.9692,1.5117,0.9673,0.6399,0.7545,0.7703,0.6264,0.3601,harrisburg_pa,14.0,all,"lr_6:5.12, bias:-1.66"
0.9739,1.4271,0.9651,0.6763,0.7818,0.7953,0.6601,0.3237,harrisburg_pa,12.0,all,"lr_6:5.12, bias:-1.66"
0.9568,1.6935,0.9655,0.5701,0.6952,0.7169,0.5587,0.4299,harrisburg_pa,19.0,all,"lr_6:5.12, bias:-1.66"
0.929,1.9115,0.9977,0.5219,0.6497,0.6853,0.5213,0.4781,harrisburg_pa,34.0,all,"lr_6:5.12, bias:-1.66"
0.9284,1.8551,0.9981,0.538,0.6626,0.6992,0.5375,0.462,harrisburg_pa,36.0,all,"lr_6:5.12, bias:-1.66"
0.964,1.6012,0.9693,0.6054,0.727,0.7453,0.594,0.3946,harrisburg_pa,16.0,all,"lr_6:5.12, bias:-1.66"
0.9403,1.8437,0.9921,0.5381,0.6678,0.6977,0.5358,0.4619,harrisburg_pa,28.0,all,"lr_6:5.12, bias:-1.66"
0.9304,1.8437,0.9979,0.5412,0.6663,0.7018,0.5406,0.4588,harrisburg_pa,35.0,all,"lr_6:5.12, bias:-1.66"
0.9353,1.8728,0.9963,0.532,0.6612,0.6936,0.531,0.468,harrisburg_pa,31.0,all,"lr_6:5.12, bias:-1.66"
0.9471,1.8337,0.9734,0.5308,0.6608,0.687,0.5232,0.4692,harrisburg_pa,23.0,all,"lr_6:5.12, bias:-1.66"
